X,Y,Z
15689.891,22712.045,93.747
5634.7,20068.518,-6.268
8850.53,14689.597,151.79
10667.019,16659.797,60.139
11351.885,22461.484,134.812
12331.569,19221.08,564.623
15053.178,26462.969,-7.194
16198.952,25852.936,81.519
8254.313,21645.104,54.988
8549.295,23210.68,143.015
9852.111,13663.267,74.291
10195.153,21694.824,-16.807
12327.055,19229.979,156.947
13045.297,24758.984,146.449
14528.136,18025.92,-15.337
6890.556,21310.254,35.987
9293.851,25061.029,178.815
15066.669,17730.082,-2.233
15541.472,25050.324,-5.488
5684.004,15221.494,-24.205
6642.459,14554.987,9.257
7724.367,14232.398,6.871
9187.116,25122.557,139.958
11137.867,24673.443,33.691
11294.087,18679.52,5.04
11794.753,17405.51,32.186
5680.928,15184.168,-39.169
8218.815,23525.318,-11.706
9539.024,22388.004,-17.909
9803.869,21662.695,114.977
9956.582,18630.258,-32.106
11304.016,17484.637,75.684
13965.185,16001.475,560.668
14488.645,17519.336,-17.665
15319.398,19786.982,238.133
16250.45,18195.633,111.962
5696.062,15209.934,-13.653
6019.279,18651.664,40.254
6653.66,17067.889,4.443
7009.446,13642.438,70.012
9009.162,17631.287,30.153
10328.927,13887.657,45.495
11919.595,20286.191,318.464
16169.396,25915.037,98.984
5683.922,15228.229,1.403
12325.607,19213.215,163.535
16028.155,26263.348,-48.769
16919.027,16641.742,51.314
5283.979,14134.922,132.43
6632.533,14555.225,218.683
8486.355,23718.076,-37.15
12579.689,25796.617,-4.336
6940.201,21995.475,56.562
10149.459,24275.062,-8.334
12599.345,25803.414,9.783
16383.132,27294.885,-15.47
16659.086,16123.578,44.322
5731.67,21114.451,-6.613
6248.111,19994.646,37.564
6630.457,22354.215,109.221
8031.542,17827.318,-5.557
8496.468,22500.982,-13.95
12332.866,19221.115,217.441
14233.367,24257.812,45.816
10101.412,17330.799,-10.579
12065.035,25115.797,-18.664
13542.814,20948.873,32.882
4458.56,16803.836,-48.352
6611.205,20743.883,138.329
7664.757,24218.193,108.948
12761.287,23131.824,5.384
4462.319,16798.66,-11.423
5728.927,13928.503,18.111
6632.33,20727.088,36.559
11527.693,24943.551,40.305
12510.815,16844.695,486.947
16737.471,16178.672,44.912
6771.206,23382.699,46.611
7189.192,16005.918,44.671
9503.515,18056.021,440.715
9977.336,19974.129,2.314
10473.26,25690.811,108.554
11516.787,24937.465,-2.618
13043.644,20002.959,159.102
6619.043,22364.553,1.749
6638.834,14565.483,221.886
6716.092,23418.656,65.858
7088.008,13626.201,57.01
9860.94,13829.271,-17.451
15588.428,25050.107,12.973
16570.205,16398.023,162.54
5698.277,15195.403,-42.117
6628.829,14555.95,174.743
6678.638,23468.484,76.686
7115.302,13705.979,133.762
7374.644,15954.426,-5.988
11454.572,19503.91,-21.714
12572.226,25762.807,5.724
5067.479,18678.953,68.253
6637.774,14555.967,430.37
8897.339,15336.63,81.609
9469.002,20254.488,-31.214
9604.739,25590.631,-3.481
13967.299,15987.54,166.665
15107.209,17659.227,-23.726
15487.113,23408.285,55.445
16485.303,27260.627,79.536
7064.504,19467.48,136.85
10677.596,18030.486,30.742
10713.176,19709.738,135.131
13985.288,16012.692,50.615
15580.73,16854.018,31.562
15820.547,21410.256,21.206
7480.81,16486.107,-30.114
7883.187,19680.391,87.308
8797.587,22831.48,-39.949
9195.037,20145.84,84.441
10679.029,16645.939,-26.807
11837.733,18357.445,44.466
12312.02,19211.602,316.926
13666.812,22447.836,35.673
13971.692,16002.306,435.819
15747.697,21359.123,-18.916
5485.373,19981.889,17.617
5664.81,15222.276,-46.299
6723.442,23352.004,353.96
6967.421,19380.727,-14.649
7048.811,21969.516,-41.555
7783.534,15403.965,20.74
7883.825,19660.41,-17.829
9761.423,13769.67,48.007
11367.654,17137.711,19.842
13221.241,26820.434,4.743
13474.342,22293.002,-5.838
16233.424,16375.988,37.565
16107.217,27791.236,80.843
5178.456,17732.457,-10.177
6722.167,23346.113,173.88
7800.414,19014.09,71.139
7880.499,19660.92,25.458
9159.896,20142.201,43.743
9964.918,19585.057,162.59
11428.628,19538.365,15.277
11587.464,17393.062,69.579
12423.194,23431.121,98.646
12707.048,21194.662,93.825
13246.131,22279.77,57.436
14509.949,17996.301,93.12
14995.729,25514.773,1.267
16114.292,27750.438,30.866
5685.186,15197.928,-19.52
6175.988,19986.008,63.068
6813.044,21321.557,5.707
9545.79,17047.008,97.846
11098.587,24615.895,75.041
16047.753,26314.09,8.553
16112.02,27747.783,-21.111
4547.228,14724.054,155.231
5456.039,16575.439,-24.948
6629.485,14558.026,262.772
6795.301,21315.326,52.297
7767.857,15402.189,32.366
9219.801,25123.502,70.604
9969.716,18630.66,108.485
10363.356,19123.43,122.885
12043.611,14499.834,54.059
14855.646,17819.932,53.62
5298.313,17826.855,46.891
6562.57,17093.252,78.341
10504.9,18059.764,392.39
10810.954,16482.633,54.246
13392.829,19846.975,70.368
5301.291,17825.307,45.099
6642.552,14564.183,-34.502
6686.571,17060.768,212.315
9476.133,17786.451,76.532
10727.016,23252.254,101.544
11722.067,23188.668,204.416
12341.429,14585.271,200.724
13074.9,23472.51,41.41
15117.709,21103.457,73.116
15987.878,26332.537,207.322
16847.414,26113.477,42.084
5702.242,15237.156,-26.152
6162.485,22165.697,-1.008
8186.704,18910.02,15.395
8180.208,20839.123,33.895
10723.688,23271.924,93.148
11841.832,17327.523,48.214
11923.147,14410.238,15.873
14381.354,17434.076,111.513
6184.47,22165.717,15.282
7083.728,16689.73,-35.533
10725.877,23267.322,253.376
11737.133,26718.604,69.575
11901.652,14417.501,197.445
14016.272,20152.279,357.652
14430.62,22281.164,71.44
16793.703,23532.184,48.122
5685.92,15208.808,153.986
7230.334,20643.27,41.557
9598.67,17411.459,39.091
10107.002,19967.047,230.528
13571.869,22350.051,74.467
13626.889,17144.906,16.376
6630.801,14559.773,170.703
7373.737,20689.084,37.504
10650.676,20245.924,367.318
11903.637,15432.264,570.402
12717.647,21093.447,281.1
13948.343,25042.424,6.912
4946.49,20006.623,144.161
5178.896,14085.902,11.601
7509.027,20945.744,105.656
7651.797,22771.252,18.86
9268.607,22088.416,-6.557
10666.909,20243.457,99.777
11583.328,20740.551,104.747
11904.45,15426.812,463.202
14878.568,17887.25,-44.71
4276.331,17962.799,-10.029
5270.713,14126.702,49.311
7638.939,22753.334,-25.675
8809.977,15811.87,291.967
9266.307,22086.955,4.583
13836.452,16605.055,51.325
14211.845,22651.471,101.483
14883.404,17706.184,8.754
16746.678,26077.863,124.154
5210.042,14202.182,52.51
5427.768,16385.744,73.872
6631.989,14558.237,66.245
9271.297,22091.906,-11.586
9879.965,21382.416,-13.385
10367.885,19175.66,84.678
11897.871,15422.465,588.89
12972.008,17883.584,-39.575
14105.165,22488.334,77.051
16676.789,20143.961,0.776
5441.793,17913.441,77.586
6955.935,16635.26,85.03
7439.002,18918.811,32.832
7630.592,14248.558,89.467
9271.144,22096.162,12.256
10218.643,24514.406,34.679
10526.438,25648.711,93.291
11547.58,24953.383,-17.565
12895.734,23050.615,-15.622
16268.459,17317.225,-12.101
8450.104,22542.525,32.665
9176.561,16547.135,59.6
9266.664,22093.676,28.652
10166.395,21648.553,43.998
12880.429,23061.174,44.621
13640.926,17113.186,251.932
4986.279,17703.367,192.633
7125.385,13661.792,374.259
7534.121,20971.211,77.649
9270.287,22093.154,13.797
10153.356,21637.139,-25.513
10319.973,25888.217,69.206
12491.608,16781.518,201.485
12499.67,25769.367,50.957
13113.818,21149.035,56.943
15445.508,25067.498,31.237
4997.385,17722.377,67.138
6635.425,14561.025,28.175
7136.055,13659.276,118.615
7932.694,19599.363,6.174
9267.733,22091.365,10.151
11260.837,24669.258,2.421
12100.7,24786.84,54.909
12512.295,16802.883,384.294
12908.505,17866.67,153.733
13101.889,15971.222,157.519
14854.901,17190.35,341.619
16802.961,15645.676,90.111
4937.996,17733.365,83.618
7134.704,13653.24,65.108
7398.186,16561.398,30.185
7452.185,18990.26,53.77
7682.598,20345.877,14.259
9971.287,15231.828,1.771
11836.072,17310.072,-24.262
13986.234,20264.496,93.838
15251.546,19686.631,149.237
6118.274,21907.668,62.125
7130.503,13651.408,173.945
8284.928,18970.736,69.167
8315.077,21489.664,25.017
8400.518,18686.934,251.386
9811.086,21570.551,97.827
10569.338,21063.072,66.606
11868.037,17045.305,111.054
16017.098,26450.617,46.14
6809.676,21294.42,64.726
7204.603,22803.594,31.823
10564,21085.619,101.493
10531.344,25650.268,-4.7
10654.391,16671.334,71.114
10869.957,19063.73,79.119
14364.386,26065.426,44.812
15171.673,25365.113,4.563
16421.168,17250.713,56.267
6936.834,22018.832,3.986
8281.591,16968.926,73.5
9915.932,15816.947,12.653
9854.813,21643.414,159.791
12132.854,17524.262,45.241
12894.568,23010.102,56.112
14381.554,26081.066,31.025
14754.712,17766.725,44.114
15206.319,24434.074,70.525
16070.333,23826.518,112.549
15992.91,26157.668,8
5193.74,17885.207,44.018
5702.623,15212.521,-13.346
7386.43,20768.59,32.408
14214.724,24310.168,73.968
15180.905,24449.129,20.438
15298.307,25442.096,-10.49
15579.103,22652.457,134.489
7379.599,20765.271,39.817
7659.694,15447.375,38.847
7986.204,19566.24,140.963
10118.555,16517.635,32.11
10308.901,19199.213,64.718
11294.186,19744.293,145.038
11471.802,17370.766,55.146
13014.229,21178.682,50.548
15004.677,17772.334,-21.586
15070.163,21566.924,72.027
15251.961,24513.307,100.613
5526.889,17658.48,0.537
5722.512,13831.169,32.225
7651.997,15431.087,61.88
8260.938,21573.512,59.915
10330.074,19214.207,64.13
11285.695,19747.059,-24.36
12076.121,22726.725,207.467
12607.32,17718.514,-7.284
12878.121,21225.354,106.883
14571.172,25951.062,-5.815
16234.818,16790.232,-7.85
5319.579,17650.053,68.016
5731.903,13832.723,-3.69
5700.619,15237.018,20.76
6451.318,20226.836,-20.438
6613.749,21865.33,107.329
6927.914,19469.535,-14.319
7406.542,19025.924,0.887
7692.082,20349.496,-43.614
8264.09,21579.506,10.765
9920.457,21552.535,-45.814
10867.399,16360.622,31.248
12840.703,21237.906,257.191
15885.55,21371.506,-43.851
16046.047,23747.619,43.89
16810.367,25375.57,99.023
5695.148,15225.166,30.765
5898.587,16209.753,61.359
6861.688,15899.016,-1.425
6935.72,19461.162,-20.007
9850.502,15873.946,60.514
10351.696,18451.32,88.331
10873.544,19195.652,518.977
15259.169,22118.713,21
16422.895,27339.691,80.653
6233.902,20049.373,-44.248
10877.58,19204.014,267.993
11571.374,18079.496,230.657
15575.361,22649.879,43.739
16216.556,15729.981,134.825
6285.207,20028.301,27.514
7081.732,14978.636,-46.353
7521.427,18220.762,120.123
13050.464,23421.117,17.437
4308.458,15153.312,227.72
5165.297,17834.133,26.708
6634.273,14560.943,592.613
7235.815,19718.936,105.92
8928.874,14648.298,38.74
10445.17,19887.52,90.124
16126.073,23968.598,74.359
16114.023,26362.66,3.704
16291.312,17891.742,89.937
5161.134,17836.535,52.206
5408.5,16605.939,29.621
9425.694,17804.861,75.234
9930.75,15305.668,-11.006
12111.638,25236.441,54.354
13482.357,21116.402,81.849
13944.831,17900.248,127.103
16129.719,23960.121,60.957
16761.354,15670.784,55.354
5663.694,21100.027,32.434
9447.419,17807.334,15.978
9850.048,13665.467,-18.087
11978.74,14523.787,45.495
12115.482,25231.312,13.111
12319.833,22509.127,66.572
12582.681,17714.109,106.823
13043.487,23443.062,-13.73
15623.676,25014.002,122.197
6635.971,14559.736,-36.939
4490.565,16846.172,27.02
6646.164,14563.824,65.613
7774.237,16556.279,37.264
8268.3,22157.713,109.559
9545.073,18712.516,2.132
14160.152,24344.713,103.541
14778.571,24625.689,2.507
15547.427,24924.994,6.066
16120.292,23925.297,40.783
16633.324,21899.443,51.579
5354.929,17680.551,59.719
5660.272,16769.752,56.074
12638.299,20848.035,282.301
14663.007,27095.936,111.413
15481.379,22841.201,-3.316
6278.931,20051.092,-3.931
6635.629,14558.635,21.15
9264.771,15204.267,-1.642
9527.607,17053.51,25.687
13219.007,26701.064,92.121
13970.002,16010.723,64.786
14741.782,24667.475,79.504
15447.531,22822.719,36.445
15860.973,21516.1,-25.642
5874.473,16206.764,135.54
6287.281,20042.289,68.494
7131.113,14864.449,16.392
9517.48,17066.738,83.951
11502.145,24960.277,-11.943
14443.245,22228.283,308.582
14752.244,24681.82,469.656
16111.393,16260.694,38.803
16736.113,25390.338,104.133
4156.121,15445.356,97.063
6933.367,15651.551,100.345
9242.968,25178.727,-30.744
11501.902,24961.412,-3.341
11645.167,19612.91,54.07
12807.691,23064.436,35.733
13983.43,25215.748,79.887
14469.45,17524.348,186.533
14435.047,22219.744,54.936
14779.86,24638.137,16.719
16047.454,16218.881,78.142
16417.553,23774.375,-16.852
5548.019,20177.016,17.886
7166.674,15960.627,22.588
8501.677,18986.715,243.752
9261.917,25164.531,-12.028
10404.579,19198.176,44.291
10812.084,21147.492,234.967
12025.504,22267.475,247.842
12080.583,25136.795,79.168
12804.309,23064.893,61.707
13052.859,20110.654,93.955
14496.515,17515.012,131.177
16045.363,23891.547,111.699
4421.887,16226.209,158.99
5517.005,20276.113,-12.624
6264.952,13831.524,110.983
6657.7,14555.186,113.874
7000.094,16754.037,5.685
7073.658,21983.295,16.049
7208.079,15529.391,134.203
8146.075,15523.55,91.967
9464.416,20313.18,16.411
9519.148,22470.436,-13.652
10818.174,21151.51,114.016
11948.751,18413.486,182.361
13193.946,26679.877,142.568
14806.702,17992.289,74.111
15780.198,21376.426,-14.68
16905.523,19674.982,67.131
5534.583,20252.922,-2.474
11267.027,17815.246,627.215
11846.895,20231.801,247.133
12074.935,25189.984,51.692
12370.353,18193.205,67.381
5577.125,20152.828,46.75
8278.817,21687.578,14.443
8390.155,14557.611,31.783
9913.517,15761.54,30.097
10843.045,21197.811,199.695
11834.155,16917.262,545.987
12376.13,19785.486,342.877
14896.097,23355.293,33.918
16557.754,15851.788,-18.459
6237.832,13939.038,65.305
12372.028,19775.42,134.325
13961.184,28151.33,7.848
15195.312,24499.32,-45.113
15171.317,25364.123,59.963
15619.447,16796.422,87.669
6652.419,23175.148,9.696
7730.625,20298.977,9.715
11271.188,17776.623,50.799
11928.238,19904.373,153.101
13042.348,21010.078,-32.833
13510.576,22185.559,13.806
13964.666,28147.279,48.424
15189.435,25357.836,35.316
15336.158,19657.068,126.108
16906.256,14225.068,175.77
5781.999,18615.201,43.524
7405.3,16496.088,65.809
7762.612,20310.846,67.941
7939.794,19643.543,557.62
8473.697,23260.523,78.536
9079.301,19675.133,18.697
9804.547,21637.594,11.257
10000.471,16069.914,-48.561
11269.022,17779.121,63.77
14079.828,19528.637,45.131
15045.094,17704.664,-12.089
16361.549,16403.594,35.665
16717.047,27979.436,175.233
7883.006,15306.706,132.091
8412.793,23699.676,10.23
9560.431,17204.584,95.911
11291.944,17801.676,150.259
12727.815,23059.141,36.378
14943.554,23269.023,24.448
15594.329,22702.615,107.968
16124.916,23956.176,-8.397
16367.252,16382.548,-2.895
7263.921,20567.436,81.674
7873.647,15289.607,181.596
8286.522,21569.885,47.27
8546.487,22778.693,32.388
9468.469,17633.262,45.607
10237.526,24473.312,-49.997
11244.306,18661.09,-30.11
12082.086,22709.072,193.039
12165.162,25092.047,20.719
13547.614,21148.992,4.123
14455.998,26984.189,-4.099
16401.445,23824.264,37.943
5239.399,17868.857,33.572
5815.023,18724.379,23.532
6170.959,21970.949,-14.147
6625.249,20693.594,2.548
7345.622,16009.931,126.082
9453.78,17647.314,46.428
10589.202,25556.285,1.246
11608.863,17370.631,75.599
11724.345,19380.381,182.866
13168.907,26782.902,69.551
15648.59,22611.311,70.265
16250.648,18186.777,-8.241
6626.306,20709.84,67.402
9978.006,21591.91,35.148
11440.341,20855.855,-12.943
12624.528,25816.646,5.411
13130.523,26894.795,30.487
15893.071,21264.768,395.453
16346.206,16373.565,269.324
5300.789,16358.834,15.693
9078.237,20110.178,-25.305
11963.666,14390.607,8.027
15044.267,18970.42,153.126
15566.881,16939.393,84.081
16553.479,15694.915,36.534
16567.531,21993.701,172.276
6922.566,15757.684,36.575
9153.586,25095.945,125.219
11375.619,20801.846,172.026
11950.997,14387.438,77.656
13618.893,22322.816,-11.402
13976.695,19471.277,61.154
15565.673,22710.256,43.146
5715.06,18692.094,45.766
8502.787,22520.209,32.085
9070.281,20068.373,71.041
9158.123,25091.396,15.067
10832.899,16441.379,39.398
12522.021,23612.83,-22.193
13619.461,22304.229,19.992
13976.781,19528.373,71.856
14246.014,22509.484,3.33
5716.43,18687.453,-1.208
6132.456,13845.722,147.47
6167.721,20050.883,18.45
7508.117,16514.363,79.095
9942.69,21626.275,92.705
10963.966,19055.02,112.318
13930.305,25106.539,10.278
6638.934,14556.085,120.049
7251.995,15538.912,339.444
8915.365,15356.032,-12.883
10565.967,19190.508,44.592
15264.648,25434.27,113.075
6637.421,14563.827,356.211
6701.869,23169.703,107.419
7266.693,15558.266,244.451
8490.904,22524.531,69.784
9199.963,25075.35,86.474
10755.578,16327.314,18.457
11611.207,17976.562,22.304
15173.964,22680.045,41.198
15494.73,24996.904,73.456
16440.965,23834.223,-38.759
16744.9,26126.129,23.246
6053.957,18353.695,96.415
7245.822,15577.497,138.926
10007.393,16067.32,28.183
15173.878,22680.588,70.774
15588.854,16927.09,196.19
7792.826,15438.713,80.469
7863.234,19223.309,-7.282
8324.306,20038.238,85.324
8543.847,23689.916,-5.009
8564.3,18756.812,101.966
9995.424,16071.112,-26.835
11876.021,27142.066,38.677
13162.567,20017.016,147.472
15185.921,25481.199,60.443
6191.9,20026.742,70.904
7125.861,13704.191,124.358
7460.235,16572.465,56.698
8546.769,16065.072,-3.412
11423.802,19688.934,164.565
11893.047,27145.053,35.306
15072.241,26431.438,35.659
4307.494,17935.426,93.367
7206.674,15547.072,161.89
7839.986,15386.701,55.053
14191.652,24233.865,124.485
4164.289,15391.259,57.201
5870.838,16172.285,43.595
9537.404,22442.4,-22.855
11367.173,20791.75,103.038
12038.064,24770.66,36.436
12531.526,23538.941,96.377
15011.736,19000.68,452.655
4169.304,15399.885,58.197
5340.358,16483.227,24.145
8348.669,23336.908,38.083
10401.631,25806.416,68.575
11762.505,24773.297,79.347
16362.995,17371.219,-15.405
16563.916,16349.186,16.275
4166.12,15392.91,1.647
5537.389,16402.992,-43.291
5702.137,13859.408,-11.31
